id,lat,lng,unverified,description,season_start,season_stop,no_season,quality_rating,yield_rating,author,address,city,state,country,created_at,updated_at,access,import_link,muni,types
442,37.858429,-122.255562,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-01 17:23:07 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
443,37.863064,-122.254829,true,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-07 18:49:13 UTC,,http://fallingfruit.org/imports/10,false,{Kumquat}
444,37.8587,-122.255844,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-06 09:56:35 UTC,,http://fallingfruit.org/imports/10,false,{Lemon}
445,37.861427,-122.254677,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 23:00:27 UTC,,http://fallingfruit.org/imports/10,false,{Persimmon}
446,37.860237,-122.254677,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-01 19:16:41 UTC,,http://fallingfruit.org/imports/10,false,{Persimmon}
447,37.857536,-122.258362,false,2 lemon trees.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 04:44:14 UTC,,http://fallingfruit.org/imports/10,false,{Lemon}
448,37.859062,-122.257027,false,6 lemon trees on sidewalk.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 02:10:33 UTC,,http://fallingfruit.org/imports/10,false,{Lemon}
449,37.861698,-122.257553,false,,,,false,,,Forage Berkeley,"2447 Derby St, Berkeley, CA 94705, USA",Berkeley,California,United States,2013-02-06 23:51:48 UTC,2025-05-08 05:00:03 UTC,Private but overhanging,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
450,37.857334,-122.257126,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 23:41:44 UTC,,http://fallingfruit.org/imports/10,false,{Orange}
451,37.857372,-122.256844,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 05:45:59 UTC,,http://fallingfruit.org/imports/10,false,{Lemon}
452,37.859455,-122.256874,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-01 21:57:47 UTC,,http://fallingfruit.org/imports/10,false,{Lemon}
453,37.874615,-122.288498,false,1639 Chestnut Street,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 08:55:42 UTC,,http://fallingfruit.org/imports/10,false,{Apple}
454,37.879631,-122.268005,false,Eggfruit (Pouteria Lucuma),,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-06 15:35:25 UTC,,http://fallingfruit.org/imports/10,false,{Lucuma}
455,37.862404,-122.294937,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 23:00:30 UTC,,http://fallingfruit.org/imports/10,false,{Feijoa}
456,37.837242,-122.299202,false,Hangs well over sidewalk. Bring a picker.,May,November,false,,,Forage Berkeley,"2309 Powell St, Emeryville, CA 94608, USA",Emeryville,California,United States,2013-02-06 23:51:48 UTC,2025-05-04 05:11:15 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
457,37.858871,-122.285004,false,Hangs part way over sidewalk. Picker recommended.,October,December,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-06 04:23:23 UTC,,http://fallingfruit.org/imports/10,false,{Persimmon}
458,37.869972,-122.297333,false,"A decent variety. Usually many fallen on ground. Harvest: Late spring, early summer",,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-05 12:08:07 UTC,,http://fallingfruit.org/imports/10,false,{Peach}
459,37.870052,-122.29734,false,Hangs over fence. Bring picker. Harvest: Spring,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-06 18:27:42 UTC,,http://fallingfruit.org/imports/10,false,{Plum}
460,37.870152,-122.297371,false,Hachiya variety? Hangs over fence.,October,December,,,,Forage Berkeley,"1806 Seventh St, Berkeley, CA 94710, USA",Berkeley,California,United States,2013-02-06 23:51:48 UTC,2025-06-28 05:14:44 UTC,Private but overhanging,http://fallingfruit.org/imports/10,false,{Persimmon}
461,37.869118,-122.296997,false,Yummy and easily accessible. Harvest: Spring,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-08 16:16:10 UTC,,http://fallingfruit.org/imports/10,false,{Loquat}
462,37.872475,-122.295822,false,"Excellent patch. Well tended by nice woman. She welcomes walkerbys to partake, but be respectful. Harvest: Summer",,,false,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 22:07:14 UTC,,http://fallingfruit.org/imports/10,false,{Raspberry}
463,37.867538,-122.292709,false,Harvest: Summer,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 21:21:52 UTC,,http://fallingfruit.org/imports/10,false,{Blackberry}
464,37.842281,-122.272194,false,Well established and abundant.,October,November,,,,Forage Berkeley,,Oakland,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 02:52:48 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
465,37.863861,-122.267105,false,"Good fruit, need a picker.",August,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-09 04:20:38 UTC,,http://fallingfruit.org/imports/10,false,{Pear}
466,37.883694,-122.273071,false,1275 Bonita. Planted between sidewalk and street. Season: Spring.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-05 16:11:00 UTC,,http://fallingfruit.org/imports/10,false,{Loquat}
467,37.880749,-122.271568,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-04 00:00:40 UTC,,http://fallingfruit.org/imports/10,false,{Persimmon}
468,37.874886,-122.282768,false,"NW corner of Sacramento and Virginia. Season: Autumn-Winter.

Owner of tree eats the fruit, no picking allowed.",,,,,,Forage Berkeley,"1696 Sacramento St, Berkeley, CA 94702, USA",Berkeley,California,United States,2013-02-06 23:51:48 UTC,2025-06-28 05:14:39 UTC,Private,http://fallingfruit.org/imports/10,false,{Persimmon}
469,37.873363,-122.294525,false,NE corner of Virginia and 10th. Season: Spring.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-07 21:18:56 UTC,,http://fallingfruit.org/imports/10,false,{Loquat}
470,37.881153,-122.275085,false,SE corner of Rose and Josephine. Hangs over sidewalk. Season: Autumn.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 07:49:18 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
471,37.881256,-122.274567,false,Hanging over driveway of house,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-04 03:06:34 UTC,,http://fallingfruit.org/imports/10,false,{Feijoa}
472,37.880779,-122.275002,false,Hangs over the sidewalk from behind a gate. Very tasty :) Season: Autumn.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-05 13:36:12 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
473,37.883694,-122.271225,false,Behind a fence at Mary Magdalene School but fruit is just left to drop,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 21:47:12 UTC,,http://fallingfruit.org/imports/10,false,{Apple}
474,37.885082,-122.273285,false,Planted in the public space between sidewalk and street,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-06 09:56:36 UTC,,http://fallingfruit.org/imports/10,false,{Persimmon}
475,37.885185,-122.272385,false,Planted in the public space between sidewalk and street,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 22:07:15 UTC,,http://fallingfruit.org/imports/10,false,"{Apple,""Common fig""}"
476,37.872074,-122.284355,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 12:29:37 UTC,,http://fallingfruit.org/imports/10,false,{Apple}
477,37.867359,-122.283791,false,white and yellow peaches. white and yellow nectarines. Green Figs. Spicy Spicy peppers almost year round.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-06 08:12:21 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig"",Peach,Nectarine,Pepper}"
478,37.867966,-122.286736,false,Blackberry patch along strawberry creek,,,,Very Good,Good,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 07:53:55 UTC,,http://fallingfruit.org/imports/10,false,{Blackberry}
479,37.842056,-122.210541,false,"I believe its a Comice Pear tree, big yellow skinned ones, but I'm not exactly sure if that is a comice pear",,,,,,Forage Berkeley,,Oakland,California,United States,2013-02-06 23:51:48 UTC,2016-12-08 09:51:19 UTC,,http://fallingfruit.org/imports/10,false,"{""European pear""}"
480,37.868935,-122.282005,false,easy to reach a lot of the fruit,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-08 13:43:43 UTC,,http://fallingfruit.org/imports/10,false,{Loquat}
481,37.870228,-122.27607,false,"Bring gloves for these things, they are full of prickers.",,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-09 17:26:50 UTC,,http://fallingfruit.org/imports/10,false,"{""Prickly pear""}"
482,37.867874,-122.276161,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 16:09:29 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
483,37.882408,-122.280663,false,Hangs over sidewalk (north side),,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-05 14:20:41 UTC,,http://fallingfruit.org/imports/10,false,{Feijoa}
484,37.879189,-122.267876,false,1527 Walnut. Apartment complex; fruit left to drop,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-04 02:24:56 UTC,,http://fallingfruit.org/imports/10,false,{Feijoa}
485,37.881424,-122.268044,false,West side of street,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-07 12:11:03 UTC,,http://fallingfruit.org/imports/10,false,"{Orange,Lemon}"
486,37.885117,-122.268562,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-09 04:25:44 UTC,,http://fallingfruit.org/imports/10,false,{Feijoa}
487,37.858658,-122.292336,false,,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-09 13:54:48 UTC,,http://fallingfruit.org/imports/10,false,"{""Common fig""}"
488,37.867401,-122.294052,false,In roundabout :),,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 23:17:44 UTC,,http://fallingfruit.org/imports/10,false,"{""Miner's lettuce""}"
489,37.866894,-122.296288,false,In roundabout :) Other greens also. Winter season,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-08 10:55:21 UTC,,http://fallingfruit.org/imports/10,false,"{""Miner's lettuce""}"
490,37.882137,-122.269379,true,In front of the office building on the northeast corner. Small smooth barked tree with glossy dark green leaves. Had ripe fruit in March but because it's tropical...who knows. Fruit is a bit sour but still nice. Skin is edible but the inside pulp is edible. The seeds can be roasted and ground as a coffee substitute too,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-04 04:30:34 UTC,,http://fallingfruit.org/imports/10,false,"{""Strawberry guava""}"
491,37.87315,-122.25486,false,Bushes and bushes and bushes along the west side of Gayley,,,true,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 03:39:33 UTC,,http://fallingfruit.org/imports/10,false,{Rosemary}
492,37.870041,-122.247513,false,Green plum. This is called Erik in Turkish. Sour but really tasty!! :),,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-07 03:00:35 UTC,,http://fallingfruit.org/imports/10,false,{Plum}
493,37.919689,-122.286072,false,"Ton of rosemary, surrounding the bus stop. I've stopped here dozens of times.",,,true,,,Forage Berkeley,,El Cerrito,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 11:01:14 UTC,,http://fallingfruit.org/imports/10,false,{Rosemary}
494,37.85107,-122.250877,false,3304 Claremont Avenue. Tree is located in a planted area of the roadside curb.,,,,,,Forage Berkeley,,Oakland,California,United States,2013-02-06 23:51:48 UTC,2016-12-05 12:08:08 UTC,,http://fallingfruit.org/imports/10,false,{Loquat}
495,37.871975,-122.262749,false,"The blackberries are growing along both sides of the creek, and are accessible from right near the water (it's paved, you just have to find the steps down) and up by the grass",,,,Fair,Very Good,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 18:57:46 UTC,,http://fallingfruit.org/imports/10,false,{Blackberry}
496,37.858067,-122.264107,false,2820 Fulton St. Delicious Bartlett Pears. Too many to pick.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 10:37:01 UTC,,http://fallingfruit.org/imports/10,false,"{""European pear""}"
497,37.903046,-122.277786,false,The tree is in my front yard right next to the sidewalk.,,,,,,Forage Berkeley,,Berkeley,California,United States,2013-02-06 23:51:48 UTC,2016-12-03 11:41:25 UTC,Added by owner,http://fallingfruit.org/imports/10,false,{Olive}
498,37.840317,-122.288811,false,"Fruits sporadically but prolifically. Summer

They are best picked when the skins of the berries are very red and they are a bit soft to the touch.

The berries are ready for harvest when very mature, which is to say very red and slightly giving to the touch.",August,November,false,,,Forage Berkeley,"46 Loop 22, Emeryville, CA 94608, USA",Emeryville,California,United States,2013-02-06 23:51:48 UTC,2025-05-04 05:11:16 UTC,,http://fallingfruit.org/imports/10,false,"{""Strawberry tree""}"
499,37.841785,-122.288216,false,On fence of community garden.,October,October,,,,Forage Berkeley,,Emeryville,California,United States,2013-02-06 23:51:48 UTC,2016-12-02 11:47:12 UTC,,http://fallingfruit.org/imports/10,false,{Grape}
500,37.843819,-122.277657,false,Sour wild plum. Big one growing over fence and a couple planted between street and sidewalk,,,,,,Forage Berkeley,,Oakland,California,United States,2013-02-06 23:51:48 UTC,2016-12-05 19:06:32 UTC,,http://fallingfruit.org/imports/10,false,{Plum}
